ImageId,EncodedPixels
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,23333 4 23588 6 23843 8 24098 10 24354 10 24609 11 24865 12 25121 12 25377 12 25633 12 25890 11 26146 10 26403 8 26660 6 26918 2
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,48181 5 48436 8 48692 9 48947 10 49203 10 49459 10 49715 10 49971 10 50227 10 50483 10 50739 10 50996 8 51253 7
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,25942 7 26197 9 26453 10 26709 10 26965 10 27221 10 27477 10 27733 10 27989 10 28246 9 28502 8 28759 6
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,48476 8 48731 9 48986 10 49242 10 49497 11 49753 11 50009 11 50265 10 50521 9 50778 7 51036 4
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,1206 63 1462 63 1718 63 1974 64 2230 64 2486 64 2742 64 2998 64 3254 64 3510 64 3766 64 4022 64 4278 64 4534 64 4790 64 5046 64 5302 64 5558 64 5814 64 6070 64 6326 64 6582 64 6838 64 7094 64 7350 64 7606 64 7862 64 8118 64 8374 64 8630 64 8886 64 9142 64 9398 64 9654 64 9909 65 10164 66 10419 67 10675 67 10930 68 11186 68 11442 68 11698 68 11954 68 12211 67 12467 67 12724 66 12980 66 13237 65 13494 64 13750 64 14006 64 14263 63 14520 62 14777 61 15033 61 15290 60 15546 60 15803 59 16059 59 16315 59 16571 59 16828 58 17084 58 17340 58 17596 58 17853 57 18109 57 18365 57 18621 57 18877 57 19133 57 19390 56 19646 56 19903 55 20159 55 20415 55 20671 55 20928 54 21184 54 21441 53 21697 53 21953 53 22210 52 22466 52 22723 51 22979 51 23235 51 23492 50 23748 50 24004 50 24261 49 24517 49 24773 49 25030 48 25286 48 25542 48 25799 47 26055 47 26312 45 26568 45 26824 45 27081 43 27337 43 27594 42 27850 42 28106 42 28363 41 28619 41 28876 40 29132 40 29389 38 29645 39 29901 39 30158 38 30415 37 30671 37 30928 36 31184 36 31441 35 31697 34 31954 33 32211 32 32468 32 32725 31 32982 30 33239 29 33496 28 33753 27 34010 25 34267 24 34524 23 34781 21 35038 19 35295 18 35552 15 35810 12 36067 10 36324 8 36581 7 36839 5 37091 5 37097 3 37346 7 37601 9 37857 10 38113 11 38369 11 38625 11 38881 11 39137 11 39394 10 39651 8 39908 6 40165 4
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,54721 9 54975 12 55230 14 55486 14 55741 15 55997 15 56253 15 56509 15 56766 12 57022 11
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,25134 4 25389 8 25645 10 25901 11 26157 12 26413 12 26669 12 26926 11 27182 11 27439 10 27696 8 27952 6
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,16704 11 16956 18 17207 25 17460 29 17715 31 17971 31 18227 31 18484 30 18741 29 18998 28 19256 25 19513 23 19771 20 20029 16 20287 11 20545 6
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,37713 4 37967 8 38222 11 38477 13 38732 14 38988 15 39243 17 39499 17 39754 18 40010 18 40266 17 40523 15 40782 9
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,14452 10 14706 14 14961 15 15216 17 15472 17 15728 16 15984 16 16241 14 16498 11 16758 4
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,37516 8 37770 12 38025 14 38281 14 38537 14 38793 14 39049 13 39305 13 39561 12 39817 11 40074 9 40331 8
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,12030 1 12282 7 12538 7 12794 7 13050 7 13306 7 13562 7 13818 7 14074 7 14331 6 14588 5 14847 1
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26,71814 3 72336 9 72859 11 73382 13 73905 14 74429 14 74953 14 75477 14 76001 14 76525 14 77049 14 77573 14 78097 14 78621 14 79145 14 79669 13 80193 13 80718 12 81244 9 81769 7 82295 3
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26,78149 4 78672 7 79195 9 79718 10 80242 10 80765 11 81289 12 81813 12 82337 12 82860 13 83384 13 83908 14 84432 14 84956 14 85480 14 86004 14 86528 14 87052 14 87576 14 88100 14 88624 14 89148 14 89672 14 90196 14 90720 14 91244 14 91768 13 92292 13 92816 13 93340 12 93864 12 94389 10 94913 9 95439 6 95965 2
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26,104378 4 104900 7 105423 9 105947 10 106470 11 106993 13 107515 15 108038 16 108561 18 109084 19 109608 19 110132 19 110655 20 111179 20 111703 20 112227 20 112751 20 113275 20 113799 20 114323 20 114847 20 115371 20 115895 20 116419 20 116943 20 117467 20 117991 20 118515 19 119039 19 119563 19 120087 19 120611 19 121135 19 121659 18 122183 18 122708 16 123232 16 123756 15 124281 14 124806 12 125333 8 125858 6
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26,1352 21 1871 27 2395 28 2919 28 3443 28 3967 28 4491 28 5015 28 5539 28 6063 28 6587 28 7111 27 7635 27 8159 27 8683 27 9207 27 9731 27 10255 27 10779 26 11303 26 11828 23 12353 13 12878 7
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26,2554 18 3077 20 3601 21 4125 21 4649 22 5173 22 5697 22 6221 21 6745 21 7269 21 7793 20 8317 20 8841 20 9365 20 9891 17 10416 16 10941 15 11466 14 11991 13 12516 11 13040 11 13565 10 14090 9 14615 7
3c4c675825f7509877bc10497f498c9a2e3433bf922bd870914a2eb21a54fd26,95888 5 96410 7 96933 8 97456 9 97980 9 98503 10 99027 10 99551 10 100074 11 100598 11 101122 11 101646 11 102169 12 102693 12 103217 12 103741 12 104265 12 104789 12 105312 13 105836 13 106360 13 106884 13 107408 13 107932 13 108456 13 108980 13 109504 13 110029 11 110555 9 111079 9 111605 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,206340 1 206851 4 207361 9 207873 12 208385 17 208897 21 209409 23 209921 44 210433 47 210945 48 211457 50 211969 51 212481 53 212993 54 213505 55 214017 56 214529 56 215041 57 215553 58 216065 59 216577 60 217089 61 217601 61 218113 61 218625 62 219137 62 219649 62 220161 63 220673 64 221185 64 221697 64 222209 64 222721 64 223233 64 223745 64 224257 64 224769 64 225281 64 225793 64 226305 64 226817 63 227329 63 227841 63 228353 63 228865 63 229377 62 229889 62 230401 62 230913 62 231425 61 231937 61 232449 61 232961 61 233473 60 233985 59 234498 58 235011 56 235523 55 236035 54 236547 53 237060 51 237573 15 237601 20 238086 5 238115 15 238632 5
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,6 30 517 31 1029 31 1540 32 2052 32 2563 33 3075 33 3587 33 4099 33 4611 33 5123 33 5635 33 6147 33 6659 33 7171 33 7683 33 8195 33 8707 33 9219 33 9731 33 10243 33 10755 33 11267 33 11779 33 12291 33 12803 34 13315 34 13827 34 14339 34 14851 34 15363 34 15875 34 16387 34 16899 34 17411 34 17923 34 18435 34 18947 33 19459 33 19971 33 20483 32 20995 32 21507 31 22019 31 22531 31 23043 31 23555 30 24067 29 24579 28 25091 27 25604 25 26116 23 26628 23
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,320535 17 321046 18 321556 21 322067 23 322577 25 323088 27 323599 28 324110 29 324621 31 325133 31 325644 32 326155 32 326667 32 327178 33 327689 34 328200 34 328711 35 329222 35 329734 35 330245 35 330757 35 331268 35 331780 34 332292 33 332804 32 333316 31 333827 31 334339 31 334851 30 335363 29 335875 29 336387 29 336899 28 337411 28 337923 28 338435 28 338947 28 339459 27 339971 27 340483 27 340995 27 341507 27 342019 27 342531 27 343043 27 343555 27 344067 27 344579 26 345091 26 345603 26 346115 26 346627 25 347139 24
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,257568 14 258075 21 258584 26 259095 29 259606 31 260117 33 260628 35 261140 35 261651 37 262163 37 262674 39 263186 39 263698 39 264210 39 264721 41 265233 41 265745 41 266257 41 266769 42 267281 42 267793 42 268305 42 268817 42 269330 41 269842 41 270354 41 270866 41 271379 40 271891 39 272403 39 272916 38 273428 37 273941 36 274453 35 274966 34 275478 33 275991 30 276504 28 277016 27 277529 24 278042 22 278555 19 279068 16
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,192582 10 193094 10 193605 12 194117 13 194628 15 195140 16 195651 18 196163 19 196674 21 197186 21 197698 22 198209 23 198721 24 199232 25 199744 26 200255 27 200767 28 201278 29 201790 29 202302 29 202814 29 203325 30 203837 30 204349 30 204861 30 205373 30 205885 30 206396 30 206908 30 207420 30 207932 30 208444 29 208956 29 209468 29 209980 29 210492 28 211004 28 211516 28 212028 27 212540 27 213053 26 213565 25 214078 23 214590 23 215103 21 215616 19 216128 18 216641 16 217153 16 217666 13 218178 11 218691 7 219204 5
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,176248 8 176759 12 177268 17 177776 23 178279 34 178787 40 179297 44 179808 46 180320 47 180832 50 181344 51 181856 53 182368 55 182880 57 183392 58 183904 59 184416 60 184928 60 185440 61 185952 61 186464 62 186976 63 187488 64 188000 64 188512 64 189024 64 189536 64 190048 64 190560 64 191072 64 191584 64 192096 64 192608 64 193120 64 193632 64 194144 64 194656 64 195169 63 195682 62 196195 61 196708 59 197223 25 197251 26 197743 11 197768 18 198282 13 198797 7
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,230525 21 231034 24 231543 27 232052 30 232561 33 233070 36 233580 38 234090 40 234601 41 235111 43 235621 45 236132 46 236644 46 237155 47 237667 47 238178 46 238690 45 239202 44 239714 42 240225 42 240737 41 241249 40 241761 39 242273 38 242785 37 243298 36 243810 35 244323 34 244835 33 245348 31 245861 30 246374 28 246887 26 247401 23 247915 20 248430 15 248943 13 249458 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,287883 19 288393 21 288903 24 289414 26 289925 27 290435 29 290946 30 291457 31 291968 32 292479 33 292990 34 293501 35 294012 36 294524 36 295035 37 295547 37 296059 37 296571 37 297083 37 297595 37 298107 36 298619 36 299131 36 299643 35 300155 35 300667 35 301179 34 301691 34 302203 33 302715 33 303227 33 303739 32 304251 31 304763 31 305275 30 305787 29 306299 28 306811 28 307323 27 307835 26 308347 25 308859 24 309371 23 309884 21 310396 20 310910 16 311424 11 311939 5
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,265371 12 265880 15 266391 18 266901 20 267411 23 267922 25 268433 26 268944 28 269456 28 269968 28 270480 29 270992 29 271504 29 272016 29 272528 29 273040 29 273552 29 274064 29 274576 29 275088 29 275600 29 276112 28 276624 28 277136 28 277648 27 278161 25 278673 25 279187 21 279699 20 280212 18 280726 15
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,173742 10 174252 13 174762 17 175272 20 175783 22 176294 24 176806 25 177317 27 177829 28 178340 30 178852 30 179364 31 179876 32 180388 33 180899 34 181411 35 181923 36 182435 36 182947 36 183459 36 183971 36 184483 36 184995 36 185508 35 186020 35 186532 35 187044 35 187556 35 188068 34 188581 33 189093 32 189605 32 190117 31 190630 30 191142 29 191655 27 192167 26 192679 24 193192 21 193705 19 194219 13 194736 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,146604 19 147116 20 147627 22 148139 24 148651 25 149163 26 149676 25 150189 25 150701 26 151213 27 151725 27 152237 27 152749 28 153262 27 153774 28 154286 28 154798 28 155310 28 155822 28 156335 28 156847 28 157359 28 157871 28 158383 28 158895 28 159408 27 159920 27 160432 27 160944 27 161457 26 161969 26 162481 26 162994 24 163507 23 164019 22 164532 20 165045 17 165558 15 166071 13 166584 12 167098 9 167612 7
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,252626 32 253136 34 253646 36 254156 38 254666 40 255175 43 255684 46 256193 49 256702 52 257211 55 257721 57 258231 59 258742 60 259253 61 259764 62 260275 63 260786 64 261298 64 261809 65 262320 65 262832 63 263344 61 263855 61 264368 58 264880 56 265393 53 265906 50 266419 48 266932 45 267445 43 267959 39 268472 37 268986 33 269500 29 270015 22 270532 9
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,328389 23 328900 26 329410 30 329920 32 330431 34 330942 35 331452 38 331962 40 332473 42 332984 43 333495 45 334006 46 334517 48 335028 49 335540 49 336051 50 336562 52 337074 52 337586 52 338098 53 338610 53 339122 54 339634 55 340146 55 340658 55 341170 56 341682 56 342194 59 342706 59 343218 59 343730 59 344242 59 344754 59 345266 59 345778 59 346290 59 346802 59 347316 56
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,221419 15 221930 17 222440 20 222950 23 223461 24 223973 25 224484 26 224996 26 225507 27 226019 27 226530 28 227042 27 227553 28 228065 28 228576 29 229088 29 229599 30 230111 30 230622 31 231134 31 231645 32 232157 31 232669 31 233180 32 233692 32 234204 32 234716 32 235227 33 235739 33 236251 33 236763 33 237275 33 237786 34 238298 34 238811 32 239324 31 239838 29 240350 29 240863 27 241377 24 241894 18 242411 12 242926 7 243440 4 243953 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,189172 1 189681 11 190190 14 190699 18 191209 20 191719 22 192230 23 192741 24 193253 24 193764 25 194276 25 194787 26 195299 26 195810 27 196322 27 196833 28 197345 27 197857 27 198368 27 198881 24 199395 20 199909 15
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,296178 34 296688 36 297199 38 297711 38 298221 41 298733 41 299245 42 299757 43 300271 41 300783 42 301295 43 301808 43 302322 42 302835 41 303347 42 303859 42 304372 42 304885 42 305398 41 305910 42 306422 42 306935 42 307447 43 307960 42 308472 42 308985 41 309498 40 310010 40 310523 39 311036 38 311549 37 312062 36 312576 34 313089 33 313603 31 314119 18
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,138493 15 139004 17 139514 20 140024 22 140535 24 141046 27 141557 28 142069 29 142581 29 143093 30 143605 30 144117 31 144629 31 145141 31 145655 29 146167 30 146679 30 147192 29 147704 29 148217 28 148730 27 149242 27 149755 27 150268 26 150780 26 151293 25 151806 23 152318 23 152830 23 153343 22 153855 21 154367 20 154879 19 155392 16 155905 13 156419 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,325897 4 326405 11 326916 12 327426 14 327937 16 328447 18 328959 18 329470 20 329982 21 330493 24 331005 25 331517 26 332029 27 332541 28 333053 29 333565 29 334077 30 334589 31 335101 31 335613 32 336125 32 336638 32 337150 33 337663 32 338175 33 338688 32 339201 31 339714 31 340227 30 340740 30 341253 30 341766 30 342278 30 342791 29 343304 28 343817 27 344331 25
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,226057 7 226567 15 227079 20 227590 42 228103 46 228615 48 229127 49 229639 50 230151 50 230663 51 231175 51 231687 51 232199 51 232711 51 233223 51 233735 51 234247 51 234759 51 235272 49 235784 49 236296 48 236808 48 237321 46 237833 44 238346 42 238857 41 239369 38 239882 34 240394 30 240907 26 241420 10
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,252746 17 253256 20 253767 23 254278 25 254789 27 255300 29 255811 31 256323 32 256834 35 257345 36 257856 39 258367 41 258878 42 259390 43 259902 43 260414 44 260926 44 261438 45 261950 45 262462 46 262971 49 263477 55 263985 59 264492 64 265001 67 265510 70 266020 38 266061 31 266530 41 266576 28 267041 43 267092 24 267552 46 267608 19 268063 48 268124 14 268574 50 268638 12 269085 52 269597 55 270108 57 270620 61 271132 66 271202 1 271643 73 272155 72 272668 71 273180 72 273692 72 274204 73 274716 73 275229 72 275741 74 276253 72 276765 72 277278 71 277790 71 278302 71 278815 70 279327 69 279839 69 280352 68 280864 67 281376 67 281888 67 282401 65 282913 65 283426 63 283939 62 284451 61 284964 60 285477 58 285990 56 286504 53 287018 49 287533 45 288047 41 288562 34 289078 24
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,203573 15 204082 20 204592 23 205103 24 205613 26 206124 27 206634 29 207145 30 207655 32 208167 32 208678 33 209190 33 209702 33 210213 34 210725 34 211237 34 211749 34 212261 34 212773 34 213285 34 213798 33 214310 33 214822 33 215334 33 215847 31 216360 30 216872 28 217386 25 217900 21 218414 18 218927 15 219442 11
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,131894 13 132403 18 132913 22 133424 25 133935 28 134446 30 134957 33 135468 35 135980 36 136491 39 137003 41 137514 43 138026 45 138538 46 139049 48 139561 50 140073 51 140585 51 141097 52 141609 53 142121 53 142633 54 143145 54 143657 54 144170 53 144682 53 145194 53 145707 52 146219 52 146732 51 147246 48 147759 46 148273 43 148787 39 149300 36 149815 30 150330 24
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,223597 7 224106 14 224615 19 225125 22 225635 25 226146 26 226632 3 226636 2 226656 28 227143 4 227149 1 227159 2 227167 29 227655 5 227661 1 227671 2 227677 31 228167 7 228183 3 228188 32 228679 8 228694 38 229191 8 229206 38 229703 12 229716 40 230215 53 230727 52 231239 51 231751 51 232263 50 232775 49 233287 47 233801 42 234314 35 234829 27
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,304468 13 304976 19 305485 24 305995 27 306507 28 307018 30 307529 31 308041 32 308553 33 309065 33 309577 34 310089 35 310601 36 311113 36 311625 37 312137 38 312649 39 313161 40 313674 39 314186 40 314698 40 315211 40 315723 40 316235 41 316747 41 317260 40 317772 40 318284 41 318797 40 319309 40 319822 39 320334 40 320847 39 321360 39 321873 38 322385 38 322898 37 323412 35 323925 34 324439 31 324953 29 325466 27
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,121212 9 121720 20 122229 28 122740 32 123251 38 123763 42 123817 10 124275 70 124786 74 125297 78 125809 80 126321 82 126832 85 127344 86 127856 88 128368 91 128880 91 129392 91 129904 91 130416 91 130928 91 131440 91 131952 91 132464 91 132976 91 133489 90 134001 90 134514 89 135026 89 135539 88 136052 87 136564 87 137077 86 137591 84 138104 83 138618 46 138675 24 139131 37 139197 5 139646 21
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,173968 27 174478 31 174987 35 175497 39 176007 42 176517 44 177027 47 177538 49 178050 50 178561 51 179072 52 179583 53 180095 53 180606 54 181118 54 181629 55 182141 55 182653 55 183165 55 183676 56 184188 56 184700 56 185212 56 185724 54 186236 54 186748 54 187260 53 187772 52 188284 52 188796 51 189308 51 189820 50 190332 49 190844 48 191357 46 191869 46 192381 45 192892 45 193404 45 193916 44 194428 43 194940 43 195452 43 195964 42 196476 41 196988 40 197035 7 197500 42 197543 24 198012 72 198524 75 199036 77 199548 77 200060 77 200572 77 201084 77 201596 77 202108 77 202621 76 203133 76 203645 76 204157 76 204669 76 205182 75 205694 75 206207 74 206720 73 207232 73 207745 72 208257 72 208770 71 209283 70 209795 70 210307 70 210820 67 211333 65 211846 63 212359 60 212871 59 213384 55 213899 18
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,334230 16 334739 20 335250 22 335760 25 336271 28 336782 31 337294 34 337806 35 338318 35 338830 36 339342 38 339854 38 340366 39 340878 39 341390 40 341902 40 342415 39 342927 39 343440 38 343954 36 344471 30
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,229794 19 230304 25 230330 1 230814 30 231325 33 231837 34 232348 36 232860 37 233372 38 233884 40 234396 40 234908 41 235420 41 235933 39 236445 39 236958 38 237470 37 237982 37 238495 35 239007 34 239519 33 240032 31 240544 30 241057 27 241569 26 242082 24 242595 22 243108 19 243621 17 244134 15 244647 13 245161 9 245675 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,293792 25 294303 29 294814 34 295326 36 295838 38 296350 40 296862 42 297374 43 297886 45 298398 46 298910 47 299422 48 299934 49 300446 50 300958 51 301470 52 301982 52 302494 53 303006 54 303519 53 304032 52 304544 53 305056 53 305568 53 306080 53 306593 52 307105 51 307617 51 308130 50 308642 50 309154 49 309666 49 310179 47 310692 46 311204 45 311717 43 312229 42 312742 40 313255 38 313768 36 314282 32 314795 28 315310 20 315828 7
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,254409 6 254918 11 255428 15 255938 19 256448 23 256959 26 257470 28 257981 31 258491 34 259002 36 259513 38 260024 40 260536 40 261047 42 261559 42 262071 42 262582 43 263094 43 263606 43 264118 43 264630 43 265142 43 265654 43 266166 43 266678 43 267190 42 267703 41 268215 40 268727 39 269240 38 269752 37 270265 35 270778 33 271292 30 271805 27 272318 25 272831 23 273345 20 273859 17 274373 14 274888 9 275402 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,113121 7 113630 11 114140 14 114650 17 115161 20 115671 24 116182 26 116694 28 117206 29 117718 30 118230 31 118742 32 119254 32 119766 33 120278 34 120790 35 121302 35 121814 36 122326 37 122838 38 123350 38 123862 39 124374 39 124887 39 125399 39 125912 38 126426 36 126939 35 127453 33 127967 31 128480 30 128994 28 129508 26 130022 24 130537 21 131054 16
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,160748 17 161259 18 161768 21 162278 24 162788 26 163299 27 163809 29 164320 30 164830 32 165341 33 165852 34 166363 35 166873 37 167385 37 167897 37 168409 37 168921 37 169433 37 169945 37 170457 37 170969 37 171481 37 171993 37 172505 37 173017 37 173529 37 174041 37 174553 37 175065 37 175577 37 176089 36 176601 36 177113 36 177625 35 178147 25 178664 20 179179 17 179692 15 180206 12 180721 9
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,332791 9 333302 10 333810 14 334319 17 334829 19 335339 21 335848 24 336358 26 336868 28 337379 29 337890 30 338401 31 338912 32 339423 33 339934 34 340446 34 340957 35 341469 35 341981 35 342493 35 343004 36 343516 36 344028 36 344540 36 345052 36 345564 35 346076 36 346588 35 347100 35 347614 32
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,215032 8 215544 8 216054 10 216565 12 217076 13 217587 14 218098 15 218609 16 219120 17 219631 18 220142 19 220654 19 221165 20 221677 20 222188 21 222699 22 223210 23 223721 24 224233 24 224744 25 225256 25 225767 26 226279 26 226791 26 227302 27 227814 27 228326 27 228838 27 229350 26 229862 26 230374 26 230886 26 231398 26 231910 26 232422 26 232934 26 233447 25 233959 25 234471 25 234983 25 235496 24 236008 24 236521 22 237033 22 237546 20 238059 17 238572 16 239085 13 239599 9 240113 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,47631 7 47890 9 48150 10 48409 12 48669 12 48929 12 49189 12 49449 12 49709 12 49969 11 50229 11 50489 11 50750 9 51010 9 51270 8 51532 6 51793 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,62197 8 62454 13 62712 16 62972 17 63232 17 63492 18 63752 19 64012 19 64272 19 64532 19 64793 18 65053 18 65315 16 65576 14 65838 11 66100 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,2147 5 2405 7 2664 9 2922 11 3181 12 3440 13 3698 15 3958 15 4217 16 4477 16 4737 16 4997 16 5257 16 5517 16 5777 16 6037 16 6297 16 6558 15 6819 14 7082 10 7344 8
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,37248 11 37507 13 37766 15 38026 16 38286 17 38546 18 38806 19 39066 19 39326 20 39587 19 39847 19 40108 17 40368 17 40629 15 40890 13 41152 10 41415 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,38060 1 38316 8 38575 10 38834 12 39094 13 39354 13 39614 14 39874 14 40134 14 40394 14 40654 15 40914 15 41174 15 41434 15 41694 15 41955 14 42215 14 42476 12 42736 12 42998 10 43261 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,64318 9 64576 13 64835 14 65094 16 65354 17 65614 17 65874 17 66134 17 66394 17 66654 17 66915 15 67177 12 67439 9 67703 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,79700 8 79958 12 80216 15 80475 16 80734 17 80993 19 81253 19 81513 19 81773 18 82033 18 82293 18 82553 18 82813 17 83073 16 83336 11 83599 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,68256 4 68515 6 68775 8 69035 9 69295 10 69556 11 69816 12 70076 13 70336 14 70596 15 70856 15 71117 15 71377 15 71638 14 71900 11 72162 8
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,73213 8 73471 11 73729 13 73988 15 74247 16 74506 18 74765 19 75025 19 75284 20 75544 19 75804 19 76064 18 76324 17 76584 16 76844 15 77104 14 77364 12 77627 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,87002 9 87261 14 87520 18 87779 21 88039 21 88298 22 88558 23 88818 23 89078 22 89339 20 89599 18
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,63860 10 64120 10 64379 13 64639 14 64899 15 65159 17 65419 18 65679 18 65939 18 66199 18 66459 18 66719 18 66979 17 67239 17 67500 15 67760 15 68021 14 68282 12 68544 10
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,58680 7 58939 8 59199 9 59458 10 59718 11 59978 11 60238 11 60499 11 60759 11 61019 11 61279 11 61539 11 61800 10 62060 9 62321 8 62582 6 62844 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,69608 7 69866 11 70123 15 70382 16 70641 18 70901 18 71161 18 71421 18 71681 17 71941 16 72201 15 72461 13 72722 11
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,19689 12 19947 15 20206 17 20466 17 20726 17 20986 17 21246 17 21506 17 21766 17 22026 17 22286 16 22547 15 22808 14 23074 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,35563 7 35820 11 36077 15 36335 17 36593 19 36852 20 37111 21 37371 20 37630 21 37890 20 38149 20 38409 19 38669 17 38929 13 39189 8
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,455 14 714 17 974 17 1234 17 1494 17 1754 17 2014 17 2274 17 2535 15 2795 15 3057 11
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,74826 9 75083 14 75340 18 75598 20 75858 20 76118 19 76378 18 76638 17 76898 15 77159 10
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,10868 8 11127 10 11386 12 11645 14 11905 15 12165 16 12425 17 12685 17 12945 18 13205 18 13465 18 13725 18 13986 17 14247 15 14508 14 14770 11 15032 7
