ImageId,EncodedPixels
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,292564 16 293073 23 293583 29 293641 2 294092 36 294150 8 294603 38 294660 11 295114 40 295170 5 295179 5 295625 42 295670 13 295694 3 296136 59 296199 4 296208 1 296648 43 296692 13 296707 11 297159 44 297204 9 297219 13 297671 52 297729 17 298184 43 298228 6 298237 22 298696 49 298747 26 299208 43 299252 4 299258 28 299721 42 299764 4 299769 31 300234 45 300280 32 300746 40 300787 4 300792 33 301259 39 301299 39 301772 79 302286 35 302322 41 302800 31 302835 41 303315 24 303348 41 303831 17 303860 41 304373 41 304886 41 305398 41 305911 41 306423 42 306936 42 307448 42 307960 43 308473 42 308986 43 309498 43 310011 43 310524 42 311037 41 311550 40 312063 38 312576 34 312612 1 313090 30 313603 25 314117 15 314630 7
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,326350 7 326860 11
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,327384 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,219884 13 220394 17 220905 20 221416 22 221927 24 222439 24 222950 25 223462 25 223973 26 224484 27 224996 27 225508 27 226019 28 226531 28 227042 29 227554 29 228066 29 228577 30 229089 29 229600 30 230112 30 230623 31 231135 30 231647 30 232158 31 232669 31 233181 31 233693 31 234205 30 234717 30 235229 30 235741 30 236253 30 236765 30 237278 29 237791 28 238304 27 238817 26 239331 24 239844 23 240358 21 240873 18 241388 14
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,328445 16 328956 19 329468 20 329979 23 330491 24 331003 25 331515 26 332027 28 332539 29 333052 29 333564 30 334076 30 334588 31 335101 31 335613 31 336125 31 336637 32 337150 31 337662 32 338175 31 338687 32 339200 31 339712 32 340225 32 340737 32 341250 31 341763 30 342276 29 342790 27 343303 25 343817 23 344330 22 344845 16 345360 5
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,140035 11 140546 13 141057 15 141569 16 142081 17 142593 17 143104 19 143616 19 144128 20 144640 20 145152 21 145664 22 146176 21 146688 21 146710 1 147200 23 147712 22 147735 1 148224 22 148247 1 148736 25 149248 25 149761 25 150273 25 150785 25 151298 24 151810 24 152322 24 152834 23 153346 20 153367 2 153859 18 153879 2 154371 17 154390 2 154884 14 154901 2 155397 11 155412 2 155909 7 155922 2 156432 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,344840 1 345353 1 345865 4 346377 7
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,227089 2 227097 2 227599 29 228111 33 228623 36 229135 38 229647 40 230159 42 230671 43 231183 44 231695 45 232207 45 232719 45 233232 44 233745 43 234258 42 234770 41 235283 39 235796 37 236309 34 236822 32 237335 29 237848 27 238362 24 238876 20 239389 18 239903 14 240416 11 240934 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,345376 1 345885 6 346389 17
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,88862 7 89371 12 89881 16 90392 18 90904 19 91416 19 91929 19 92441 19 92953 20 93465 20 93978 19 94490 19 95003 17 95515 16 96028 15 96541 13 97054 11 97567 7
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,264999 22 265509 25 266019 28 266530 31 267040 35 267551 38 268062 41 268573 43 269085 45 269596 48 270108 50 270620 51 271132 54 271644 56 272156 58 272668 60 273180 62 273693 63 274205 64 274717 65 275229 67 275297 1 275741 69 276254 69 276766 69 277278 70 277791 69 278303 69 278815 70 279327 69 279839 69 280351 69 280864 67 281376 67 281888 64 281953 1 282401 62 282465 1 282913 62 282976 1 283426 60 283487 1 283939 59 283999 1 284452 59 284965 56 285479 53 285993 50 286506 48 287020 45 287534 41 288048 15 288067 17 288565 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,203576 11 204085 16 204594 20 205105 22 205615 25 206126 27 206636 29 207147 30 207658 32 208169 33 208681 33 209192 34 209703 35 210215 35 210727 35 211239 35 211751 35 212263 35 212775 35 213287 35 213799 34 214311 34 214823 33 215335 33 215847 32 216360 30 216873 28 217386 26 217900 23 218413 21 218927 18 219442 13
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,288557 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,134456 17 134965 22 135476 25 135987 27 136498 29 137009 32 137521 33 138033 34 138544 37 139056 38 139567 41 140079 42 140591 43 141103 44 141614 46 142126 48 142638 51 143150 51 143662 52 144174 53 144687 52 145199 52 145712 51 146224 51 146737 50 147251 43 147295 3 147764 41 147807 3 148278 37 148318 3 148793 32 148829 3 149308 27 149339 3 149826 16 149849 4 150359 3 150866 5
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,289071 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,289087 4 289585 4 289592 13 290099 18 290614 14 291127 13 291641 10 292154 9 292667 8 293179 8 293692 7 294204 7 294716 8 295229 7 295741 7 296254 6 296767 4 297281 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,251210 14 251720 18 252231 21 252742 23 253253 25 253764 27 254275 29 254787 30 255298 32 255809 34 256321 35 256833 36 257345 37 257857 37 258369 38 258881 39 258921 1 259392 41 259434 1 259903 2 259907 38 259946 1 260414 3 260420 40 260925 6 260934 36 260971 2 261437 7 261447 35 261484 1 261949 9 261960 35 261996 2 262460 11 262473 37 262972 12 262986 37 263483 14 263498 37 263997 13 264012 35 264510 12 264525 34 265023 13 265038 33 265537 12 265552 30 266051 11 266067 27 266565 11 266581 24 267079 12 267096 19 267116 1 267592 13 267611 15 268106 14 268127 9 268620 15 268642 3 269134 17 269647 15 270162 12 270676 10 271190 8 271704 6 272218 4 272732 2 273245 1 273758 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,150848 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,304464 16 304974 20 305484 24 305995 26 306506 29 307017 31 307529 32 308041 33 308552 35 309064 36 309576 37 310088 37 310600 38 311112 39 311624 39 312137 39 312649 39 313161 40 313673 40 314185 41 314698 40 315210 41 315722 41 316234 42 316747 41 317259 41 317772 41 318284 41 318797 40 319309 40 319822 40 320334 40 320847 39 321360 39 321872 39 322385 38 322898 37 323411 36 323924 34 324438 32 324951 30 325465 26 325979 22 326494 15
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,151372 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,224109 9 224618 14 225128 17 225639 20 226150 22 226661 23 227173 24 227684 25 228195 26 228706 27 229217 28 229728 29 230239 30 230749 31 231260 32 231770 33 232281 33 232791 33 233302 32 233813 31 234325 27 234838 1 234840 2 234843 15
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,235866 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,164228 1 164728 15 165223 8 165237 19 165733 35 166243 38 166754 39 167265 40 167776 40 168287 41 168798 37 168836 3 169309 37 169348 2 169820 36 169859 2 170332 35 170370 1 170844 34 170880 2 171356 34 171391 2 171868 33 171902 2 172380 32 172414 1 172892 30 172925 1 173404 29 173436 1 173916 28 173946 2 174428 27 174457 1 174940 26 174968 1 175452 24 175964 23 176477 21 176990 18 177503 16
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,122232 24 122282 9 122742 28 122792 15 123253 31 123303 18 123765 33 123814 22 124276 35 124324 26 124787 38 124836 28 125299 39 125348 30 125810 41 125860 32 126321 44 126371 35 126833 45 126881 39 127345 46 127393 41 127857 47 127906 2 127909 39 128369 48 128419 1 128422 40 128881 49 128932 1 128935 40 129393 50 129445 1 129448 40 129905 51 129958 1 129960 41 130417 52 130471 1 130474 40 130929 53 130987 40 131441 54 131497 1 131500 39 131540 1 131953 55 132010 1 132013 41 132465 56 132523 1 132525 41 132977 57 133036 1 133038 38 133077 2 133489 58 133548 1 133551 37 133589 2 134002 60 134064 39 134515 60 134576 40 135027 100 135540 60 135601 38 136053 59 136113 35 136149 2 136565 60 136626 34 136661 2 137079 58 137138 36 137591 59 137651 32 137684 2 138105 57 138163 31 138196 1 138618 48 138668 7 138676 29 138707 1 139131 45 139180 7 139191 22 139218 1 139646 39 139690 3 139709 11 140164 28 140200 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,290679 3 291188 9 291699 12 292211 14 292724 15 293237 15 293749 16 294262 15 294775 15 295288 14 295801 13 296314 11 296828 8 297344 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,174995 23 175502 32 176011 36 176520 40 177031 42 177542 44 178052 46 178564 48 179075 49 179586 50 180097 51 180609 51 181120 52 181632 52 182143 53 182655 53 183166 54 183678 54 184190 54 184701 55 185213 54 185725 53 186237 53 186749 52 187261 52 187773 51 188285 50 188797 49 189309 49 189821 48 190334 46 190846 45 191360 42 191874 39 192389 14 192414 10 192906 4 192929 5
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,192897 1 193410 3 193427 11 193448 1 193922 8 193934 19 193958 3 194434 39 194946 39 195458 39 195970 39 196482 39 196994 39 197042 13 197506 39 197552 19 198017 39 198063 23 198528 40 198573 26 199039 40 199083 30 199550 40 199595 30 200062 39 200106 32 200573 29 200604 6 200617 34 201085 28 201129 34 201597 28 201640 35 202109 28 202152 36 202621 28 202664 36 203134 27 203175 37 203646 28 203687 37 204158 29 204198 38 204671 29 204710 37 205184 34 205221 38 205697 74 206211 72 206726 1 206735 59 207248 21 207270 36 207760 21 207782 35 208272 56 208784 56 209296 55 209808 54 210319 55 210829 56 211340 57 211851 57 212362 27 212390 3 212395 24 212873 28 212908 22 213385 29 213417 2 213423 17 213896 21 213924 8 213935 16 214408 19 214440 7 214450 11 214920 17 214955 4 215433 14 215947 9
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,251283 1 251787 5 251796 2 252297 10 252309 2 252808 12 252822 2 253319 14 253334 3 253831 15 253847 2 254342 16 254360 1 254854 17 254872 2 255365 20 255877 20 256389 20 256900 21 257412 21 257924 21 258436 21 258948 21 259460 20 259972 20 260485 19 260997 19 261510 18 262022 18 262535 17 263047 17 263559 17 264072 16 264585 16 265099 14 265613 12 266125 12 266636 1 266638 11 267150 10 267661 1 267663 9 268175 10 268686 1 268688 9 269200 9 269711 1 269713 8 270232 2 270736 1 270744 2 271249 9 271762 9 272275 8 272789 5
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,334228 15 334738 20 335249 22 335760 25 336271 28 336782 31 337294 32 337806 34 338318 35 338354 1 338830 36 338867 1 339342 36 339380 1 339854 37 339892 2 340366 38 340405 1 340878 38 340917 1 341391 40 341903 38 341942 1 342416 37 342454 1 342929 38 343442 38 343956 36 344471 33 344986 30 345504 25 346024 13 346038 3 346550 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,141216 4 141711 17
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,346522 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,230305 18 230815 28 231326 33 231838 35 232349 39 232390 1 232860 41 232902 3 233372 46 233884 46 234396 47 234908 47 235420 48 235933 46 236445 46 236957 45 237470 39 237510 3 237982 37 238022 3 238495 35 238533 2 239007 34 239043 2 239519 33 239554 2 240032 31 240545 29 241057 28 241570 26 242083 24 242595 22 243108 20 243621 18 244134 16 244647 14 245160 12 245674 9
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,292259 16 292770 20 293281 25 293792 29 294304 31 294815 34 295327 35 295838 39 296350 40 296862 41 297374 43 297886 44 298398 45 298910 46 299422 47 299934 48 300446 49 300958 50 301471 50 301983 50 302495 51 303007 52 303519 52 304032 51 304544 51 305056 51 305568 51 306080 51 306593 50 307105 50 307617 50 308130 49 308642 49 309154 48 309667 46 310179 46 310692 44 311204 44 311716 43 312229 41 312742 39 313254 39 313767 36 314280 34 314793 31 315306 28 315820 23 316333 20
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,140709 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,336302 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,215472 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,245174 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,254412 1 254918 12 255428 16 255939 19 256449 22 256960 25 257471 27 257982 29 258493 31 259004 33 259515 34 260026 36 260537 38 261049 38 261560 40 262072 40 262583 42 263094 43 263606 43 264118 43 264630 43 265142 43 265654 43 266166 42 266678 42 267190 41 267702 40 268214 39 268726 38 269239 36 269752 34 270264 33 270778 30 271291 28 271806 24 272320 20 272834 16 273348 13 273861 11
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,162750 1 162753 2 163257 2 163260 14 163770 17 164284 15 164800 9
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,273364 1 273874 2 274371 1 274385 2 274884 1 274896 2 275397 12 275909 11 276423 7
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,140237 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,268766 1 269277 1 269788 1 270299 2 270810 2 271321 2 271832 1 272343 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,114658 8 115168 11 115678 14 116189 17 116700 19 117211 21 117722 24 118234 26 118745 28 119257 29 119769 30 120281 31 120793 32 121305 32 121817 33 122329 34 122841 35 123353 35 123865 36 124377 36 124889 38 125402 37 125916 36 126430 34 126943 33 127456 32 127969 31 128482 30 128996 28 129509 27 130024 23 130541 17 131068 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,168931 1 169442 3 169952 7 170463 8 170975 9 171486 10 171998 11 172509 12 173020 13 173531 14 174043 14 174554 14 175065 14 175577 12 176089 10 176601 7 177115 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,331768 9 332277 12 332787 14 333297 15 333807 17 334317 19 334827 21 335337 23 335847 25 336357 27 336867 29 337378 30 337888 32 338399 34 338909 36 339420 37 339932 37 340443 38 340955 38 341467 38 341979 38 342491 38 343003 38 343515 38 344027 38 344539 38 345051 38 345563 38 346076 36
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,214522 5 215032 8 215543 9 216054 10 216565 11 217076 12 217587 12 218099 12 218610 14 219122 14 219633 13 219647 1 220144 14 220159 1 220656 16 221167 17 221679 17 222190 18 222702 18 223213 19 223724 18 224236 18 224747 19 225259 19 225770 19 226282 19 226794 20 227305 21 227817 20 228329 21 228841 21 229353 21 229865 21 230377 21 230889 21 231401 21 231913 21 232425 21 232937 21 233449 21 233961 21 234473 21 234985 22 235497 22 236009 23 236522 22 237034 22 237546 22 238058 21 238571 19 239083 17 239596 15 240109 13 240623 9 241139 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,132085 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,185853 3 186363 5 186874 6 187385 7 187896 8 188408 8 188919 9 189431 9 189942 10 190454 10 190966 10 191478 10 191990 10 192502 10 193015 9 193528 8 194044 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,13313 1 13569 5 13825 7 14081 8 14337 8 14593 8 14849 9 15105 9 15361 8 15617 8 15873 9 16129 9 16385 9 16641 7 16649 1 16897 7 16905 1 17153 6 17160 2 17409 5 17416 2 17665 4 17671 3 17921 3 17926 4 18177 2 18181 5 18436 7 18691 7 18946 7 19202 4 19458 3 19715 1
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,34561 2 34817 4 35073 4 35329 5 35585 5 35841 5 36097 5 36353 5 36609 5 36865 5 37121 5 37377 4 37633 4 37889 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,43265 6 43521 8 43777 9 44033 9 44289 10 44545 10 44801 10 45057 11 45316 7
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,60929 1 61185 3 61441 4 61697 4 61953 5 62209 5 62465 5 62721 5 62977 5 63233 5 63489 4 63745 4 64001 4 64257 3 64513 3 64769 3 65025 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,2050 1 2082 8 2306 2 2336 12 2562 3 2591 14 2818 4 2835 4 2846 16 3074 5 3089 8 3102 17 3330 6 3343 11 3358 18 3586 7 3597 13 3613 20 3842 8 3852 15 3869 21 4098 7 4107 16 4125 21 4354 7 4362 17 4380 22 4610 25 4636 23 4866 6 4873 42 5122 6 5129 18 5148 23 5378 25 5404 23 5634 48 5890 5 5897 41 6146 4 6153 41 6402 4 6410 18 6429 20 6659 3 6666 16 6683 1 6685 19 6915 3 6923 15 6939 1 6941 18 7171 3 7180 14 7199 13 7428 2 7437 12 7458 5 7684 2 7694 10 7940 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,53762 1 54018 2 54274 2 54530 3 54786 3 55042 4 55298 4 55554 4 55810 4 56066 4 56322 3 56578 3 56834 2 57090 2 57346 1
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,59394 1 59650 2 59906 2 60162 2 60418 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,51979 5 52234 7 52489 9 52745 9 53000 10 53256 10 53512 10 53768 10 54024 10 54281 8 54537 8 54795 5 55053 1
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,36648 5 36902 8 37158 9 37413 11 37668 12 37924 13 38179 14 38435 15 38690 15 38946 15 39202 15 39445 9 39457 15 39699 13 39713 15 39954 15 39970 13 40209 16 40227 11 40464 18 40483 11 40720 29 40976 19 40996 8 41231 21 41253 6 41487 22 41510 3 41743 22 41999 22 42255 23 42512 22 42768 22 43024 21 43281 20 43538 19 43794 18 44051 15 44308 12 44566 8
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,10276 8 10531 11 10786 13 11041 15 11296 17 11551 19 11806 20 12062 20 12317 21 12573 22 12828 23 13084 23 13340 23 13596 22 13853 21 14109 21 14363 23 14618 24 14873 3 14878 20 15129 1 15134 20 15391 18 15647 17 15904 15 16160 14 16417 11 16675 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,52003 3 52255 9 52510 11 52766 12 53021 13 53276 15 53532 16 53787 17 54043 17 54298 18 54554 16 54571 1 54810 15 54827 1 55066 14 55082 3 55322 12 55337 5 55578 11 55592 7 55834 9 55846 10 56091 5 56101 12 56355 15 56611 15 56867 16 57124 15 57381 14 57637 13 57893 13 58149 8 58405 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,29218 7 29473 9 29729 10 29985 10 30240 12 30496 12 30752 13 31008 13 31265 12 31521 12 31777 12 32034 11 32290 10 32547 8
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,58669 8 58919 15 59172 19 59427 20 59682 22 59938 22 60194 22 60450 22 60706 22 60963 21 61219 21 61475 21 61731 20 61988 19 62244 18 62501 17 62757 16 63012 1 63014 14 63268 1 63271 12 63524 2 63531 4 63780 3 63795 1 64036 7 64047 5 64291 17 64546 18
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,46643 7 46896 12 47151 14 47406 16 47661 17 47916 18 48171 19 48427 19 48683 19 48939 18 49195 18 49452 17 49708 17 49964 16 50221 15 50478 14 50734 14 50991 13 51247 12 51505 10 51762 9 52019 7 52277 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,20784 6 21039 8 21294 10 21550 10 21805 12 22061 12 22317 12 22574 11 22830 10 23087 9 23344 7 23602 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,37942 1 38196 4 38453 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,38205 8 38459 11 38714 13 38970 13 39225 15 39480 16 39735 17 39991 17 40247 17 40502 18 40758 18 41014 18 41270 18 41525 19 41781 18 42037 18 42293 18 42549 17 42806 15 43063 13 43320 10 43578 7
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,26179 6 26434 10 26689 12 26945 12 27201 13 27456 14 27712 15 27968 15 28223 16 28479 16 28734 2 28737 14 28991 1 28993 14 29247 2 29250 11 29504 1 29506 10 29761 1
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,27256 7 27509 13 27764 16 28019 19 28274 20 28530 20 28786 20 29041 21 29296 22 29553 20 29809 20 30066 18 30322 18 30579 16 30836 14 31093 12 31351 9 31609 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,4985 3 5239 7 5494 11 5749 13 6005 14 6260 16 6515 18 6771 18 7027 19 7283 19 7539 19 7795 19 8052 18 8308 17 8565 16 8821 16 9078 14 9335 13 9592 11 9850 7
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,20107 9 20361 13 20616 15 20871 17 21126 18 21381 20 21637 20 21892 21 22148 21 22404 21 22660 21 22916 21 23172 21 23428 20 23685 19 23942 17 24199 14 24456 12
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,2959 7 3214 9 3469 11 3725 12 3980 14 4236 15 4492 15 4749 16 5005 17 5261 18 5518 19 5774 20 6031 20 6288 19 6545 18 6803 16 7060 15 7318 13 7576 11 7834 9 8092 5
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,9889 11 10143 15 10398 17 10654 18 10909 20 11165 20 11420 21 11676 1 11678 19 11922 6 11931 2 11934 19 12177 9 12188 21 12432 11 12445 1 12447 18 12687 13 12701 1 12703 18 12943 14 12958 1 12960 16 13198 15 13214 1 13217 14 13454 18 13474 12 13710 16 13727 2 13732 8 13966 16 13983 3 14222 19 14478 19 14734 19 14990 18 15247 17 15504 15 15762 11
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,153 16 409 16 666 15 923 14 1180 12 1437 10 1697 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,29867 6 30121 10 30376 12 30631 15 30887 15 31142 17 31398 18 31654 18 31910 19 32165 20 32421 20 32677 20 32933 20 33189 20 33446 19 33702 19 33958 19 34215 17 34472 16 34729 13 34986 11 35244 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,21678 7 21932 11 22187 15 22443 16 22698 18 22954 19 23209 21 23465 22 23721 23 23977 23 24233 23 24489 23 24745 23 25001 23 25258 22 25514 22 25771 21 26028 19 26285 17 26542 13
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,15794 10 16048 13 16302 16 16557 18 16812 20 17067 22 17323 22 17579 22 17835 22 18091 22 18347 22 18603 22 18860 21 19116 20 19373 18 19630 17 19888 13 20146 10
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,5302 9 5557 12 5812 16 6068 20 6324 22 6580 22 6836 22 7092 22 7348 22 7604 22 7860 22 8117 21 8373 20 8630 18 8887 15 9145 10
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,192 18 447 19 703 20 960 19 1216 18 1472 18 1729 17 1986 15 2244 12 2502 9 2761 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,13525 5 13777 15 14032 18 14287 20 14542 23 14797 25 15053 26 15309 27 15564 29 15820 30 16076 31 16333 31 16589 31 16845 31 17101 31 17357 32 17614 31 17871 30 18127 31 18384 29 18642 27 18900 24 19160 20 19422 5 19430 2 19435 1 19691 1 19939 3 19944 3 20193 8 20454 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,25556 6 25809 10 26063 14 26318 17 26573 19 26829 20 27085 21 27341 21 27597 22 27853 22 28109 22 28365 22 28621 22 28878 21 29134 20 29391 19 29647 19 29904 17 30162 14 30420 10
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,40150 9 40404 13 40658 16 40914 17 41169 18 41424 20 41679 21 41935 21 42190 23 42446 23 42702 23 42958 23 43214 23 43470 23 43727 22 43983 1 43985 20 44241 20 44498 19 44755 17 45012 16 45269 13 45526 11 45784 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,8154 8 8408 12 8662 15 8917 17 9172 19 9427 20 9683 21 9939 21 10194 22 10451 21 10707 21 10963 21 11219 21 11476 19 11732 18 11989 16 12246 13 12504 8
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,2015 9 2270 12 2525 14 2780 16 3035 18 3291 18 3547 19 3803 19 4058 20 4314 20 4571 19 4827 19 5083 19 5340 18 5597 16 5854 14 6111 12 6369 7
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,62690 5 62944 9 63199 12 63212 1 63454 14 63469 1 63710 14 63725 2 63965 16 63982 1 64221 16 64238 2 64477 19 64733 1 64735 17 64991 15 65247 15 65503 15
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,31722 12 31974 17 32227 20 32481 22 32736 23 32991 24 33247 24 33503 24 33759 24 34015 23 34271 23 34528 22 34784 21 35041 20 35297 20 35554 18 35810 17 36067 15 36325 12 36582 10
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,13024 1 13280 1
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,47848 5 48101 11 48356 14 48612 15 48867 17 49123 18 49378 19 49634 20 49889 22 50145 22 50401 22 50657 22 50913 22 51169 22 51427 20 51683 20 51939 20 52196 18 52453 15 52711 11 52968 8
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,19953 3 20204 11 20459 13 20713 16 20968 17 21223 19 21479 19 21734 21 21990 21 22246 21 22502 21 22758 21 23014 21 23270 21 23527 20 23783 20 24039 20 24296 18 24552 18 24809 16 25066 14 25323 12 25581 9 25841 1
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,38382 8 38634 14 38889 17 39144 19 39400 20 39655 23 39911 23 40167 24 40423 24 40679 24 40935 24 41191 24 41447 24 41704 23 41963 20 42221 17 42479 15 42738 10 42999 2
